      1 Franzosi, Roberto
      5 Fraser, D.
      1 Fraser, Hamish
      1 Fraser, M.
      2 Fraser, P. M.
      6 Fraser, T.G.
      1 Fraser, Thomas G.
      8 Fraser, W.H.
      5 Fraser, W. Hamish
      1 Frayling, C.
      2 Frayling, C.J.
      1 Frazier, R.L.
      1 Fredericksen, M. W.
      1 Fredericksen, M.W.
      2 Frederiksen, M. W.
      1 Freedberg, D.A.
      1 Freeden, Michael
      2 Freeden, Michael S.
      3 Freeden, M.S.
      1 Freedland, Mark R.
      1 Freedland, M.R.
      4 Freedman, L.
      1 Freedman, Lawrence
      1 Freedman, L.D.
      2 Freedman, M.
      2 Freeman, Mark
      1 Freeman, R.B.
      2 Freeman, T.W.
      1 Free, S.S.
      2 Freitag, Ulrike
      1 French, Chris
      5 French, Christopher J.
      1 French, C.J.
      1 French, David
      5 French, David W.
      3 French, Henry
      1 French, Michael J.
      3 French, R.A.
      1 French, R.K.
      1 Frend, W. H. C.
      2 Frend, W.H.C.
      2 Frenkiel, S.
      1 Frenz, Margaret
      8 Frere, S. S.
      8 Frere, S.S.
      1 Frey, Hugo
      1 Friedrich, Karin
      1 Frost, M.R.D.
      2 Frost, Robert I.
      2 Fryde, E.B.
      5 Fryer, W.R.
      5 Fuccaro, Nelida
      1 Fulbrook, J.G.H.
      1 Fulbrook, Mary
      6 Fulbrook, Mary J.A.
      5 Fulford, M.G.
      4 Fulford, Michael G.
      1 Fullbrook, Mary J.A.
      1 Fuller, Mary
      1 Fulton, John
      1 Furet, F.
      1 Furley, O.W.
      9 Fyfe, C.H.
      2 Gabbey, W.A.
      1 Gage, J.S.
      2 Gajda, Alex
      1 Gajda, Alexandra L.
      1 Galeotti, mark
      1 Gales, Kathleen E.
     13 Gallagher, J.A.
      1 Gallgher, J.A.
      1 Gallie, D.
      1 Gallie, W. B.
      1 Gallie, W.B.
      1 Gallo, E.L.
      1 Galloway, David M.
      1 Gamer, Philip
      1 Gameson, Richard
      2 Gameson, Richard G.
      5 Gandy, Matthew
      1 Garden, E.J.C.
      1 Gardner, Helen
      1 Gardner, J.R.
      1 Gardner, Philip W.
      2 Gardner, P.W.
      1 Garlick, K.J.
      1 Garner, B.J.
      1 Garner, L.
     13 Garnett, E. Jane
      1 Garnett, E.     Jane
      5 Garnett, George S.
      4 Garnett, Jane
      1 Garnsey, P. D. A.
     10 Garnsey, P.D.A.
      5 Garnsey, Peter D.A.
      8 Garrard, J.A.
      2 Garrard, John A.
      5 Garrison, Mary
      3 Garside, W.R.
      1 Garson, M.J.
      4 Garson, R.A.
      2 Garson, Robert A.
      1 Garton Ash, Timothy J.
      1 Garton-Ash, Timothy J.
      4 Gash, N.
      2 Gasper, Giles M.
      1 Gathercole, P.W.
      5 Gatrell, Peter
      3 Gatrell, Peter W.
      6 Gatrell, V.A.C.
      1 Gatress, Peter
      1 Gauci, Perry
      2 Gauci, Perry L.
      2 Gaunt, Peter G.I.
      4 Gaunt, Richard
      8 Gazeley, Ian S.
      8 Geary, Larry
      1 Geary, R.J.
      1 Gee, Malcolm D.
      3 Geiger, Till
      1 Gelling, P. S.
      1 Gellner, E.
      1 Gellner, E.A.
      1 Gemie, Sharif
      2 Gentilcore, David C.
      1 Geoghegan, Patrick
      1 George, P.J.
      6 Geraghty, Anthony
      2 Geras, N.M.
      3 Gerrard, Chris
      1 Gerrard, Christine
      6 Gerth, Karl
      1 Gerwarth, Robert
      3 Ghosh, Anindita
      2 Ghosh, Kantik
      2 Ghosh, Peter
      1 Ghosh, Peter R.
      1 Ghosh, Shami
      1 Gibb, A.
      1 Gibbons, M.
      1 Gibbs, D.
      3 Gibbs, G.C.
      1 Gibbs, J.
     13 Gibbs, N.H.
      1 Gibson, A.J.S.
      3 Gibson, Alex J.
      1 Gibson, Dawn-Marie
      1 Gibson, Margaret T.
      3 Giddens, A.
      1 Giddens, Anthony
      1 Giggs, J.
      2 Giglioni, Guido
      1 Gilbert, A.
      5 Gilbert, David
      1 Gilbert, E.W.
      2 Gilbert, M.J.
      1 Gilchrist, Roberta L.
      1 Gildart, Keith
      3 Gildea, R.N.
      4 Gildea, Robert
      6 Gildea, Robert N.
      2 Giles, Katherine
      1 Gilfillan, J.B.S.
      1 Gillam, J.P.
      7 Gillard, D.R.
      1 Gillespie, R.
     11 Gillespie, Raymond
      1 Gillespie, Vincent
      3 Gillett, E.
      1 Gilley, Sheridan W
     16 Gilley, Sheridan W.
     19 Gilley, S.W.
      2 Gillies, W.
      1 Gillingham, J.B.
      1 Gillingham, John B.
      1 Gillings, Mark
      1 Gilliver, Catherine
      1 Gilroy, P.J.
      2 Gilvear, David
      6 Ginsborg, P.A.
      1 Ginsburg, P.A.
      1 Gittins, L.
      1 Given, M.
      1 Given-Wilson, Chris
      3 Given-Wilson, Christopher J.
      2 Given-Wilson, C.J.
      1 Gladfelder, Hal
      2 Glaisyer, Natasha
      1 Glaisyer, Natasha A. F.
      1 Glancy, H.M.
      7 Glasscock, R.E.
      2 Glass, D.V.
      2 Glassey, Lionel K.J.
      1 Glassey, L.K.J.
      2 Gleadle, Kathryn
      3 Gleadle, Kathryn J.
      1 Gledhill, J.E.
      2 Gleeson, David
      1 Glennie, Paul
      1 Glickman, Gabriel
      1 Glucksmann, Miriam
      2 Glynn, S.
      3 Goddard, Richard
      1 Godden, M.R.
      1 Godfrey, Barry
      3 Goebel, Stefan
      1 Goff, Barbara E.
      1 Gökay, Bülent
      3 Golby, J.M.
      3 Golby, John M.
      5 Goldberg, Jeremy
      1 Goldberg, Jeremy P.
     13 Goldberg, P. Jeremy P.
      2 Goldey, D.B.
      1 Goldhawk, N.P.
      8 Goldie, M.A.
      9 Goldie, Mark A.
      1 Golding, B.J.
      8 Golding, Brian J.
      1 Golding, D.B.
      1 Golding, H.J.
      1 Golding, P.
      1 Gold, John R.
      5 Goldman, Lawrence
      4 Goldman, Lawrence N.
      1 Goldman, L.N.
      1 Goldstrom, J.M.
      3 Goldthorpe, J.
      1 Goldthorpe, J.H.
      1 Gombrich, D.F.
      1 Gombrich, E.H.J.
      3 Gombrich, R.F.
      1 Gomulka, S.
      9 Gooch, J.
     19 Gooch, John
      1 Goodall, Alex
      3 Goodare, Julian
      1 Goodare, Julian M.
      1 Goodey, D.B.
      1 Gooding, David C.
      1 Gooding, J.E.
      4 Goodings, R.F.
      7 Goodman, A.E.
      3 Goodman, Anthony E.
      1 Goodman, David
      4 Goodman, David C.
      3 Goodman, D.C.
      1 Goodman, J.
      1 Goodman, Joyce
      6 Goodman, M.D.
      1 Goodman, Michael S.
      1 Goodrich, Amanda
      1 Goodrick-Clarke, Nicholas
      1 Goodway, D.J.
      1 Goodwin, Barbara L.
      2 Goodwin, G.L.
      1 Goodyear, F. R. D.
      1 Goodyear, F.R.D.
      2 Goody, J.R.
      1 Gooptu, Nandini
      3 Goose, Nigel
      1 Goose, Nigel R.
      1 Gopal, S.
      5 Gordon, Eleanor
      3 Gordon, Eleanor J.
      3 Gordon, F. Bruce
      3 Gordon, Federick B.
      1 Gordon, Frederick B.
      1 Gordon, M.C.
      5 Gordon, P.
      1 Gordon, R.P.
      1 Gorgon, Eleanor J.
      1 Gorham, D.A.
      1 Gorlizki, Yoram
      1 Gorman, F.O.
      1 Gorski, Richard C.
      1 Gorsky, Martin
      1 Gosden, Chris
     19 Gosden, P.H.J.H.
      1 Goski, Richard
      1 Goulbourne, Harry
      3 Gould, William
      4 Gould, William R.
      1 Gould, Will R.
      3 Gourvish, T.R.
      3 Gowing, Laura
      6 Gowing, Margaret M.
      2 Gow, James
      1 Gowland, Angus
      1 Grace, F.R.
      1 Grace, G.R.
      1 Gradon, P.O.E.
      1 Gragnolati, Manuele
      1 Graham, A. J.
      2 Graham, B.D.
      1 Graham-Campbell, J.A.
      1 Graham, Elaine L.
      2 Graham, Helen
      3 Graham, Helen E.
      1 Graham, J.K.H.
      2 Graham, J.M.
      1 Gransden, Antonia
      1 Grant, A.
      5 Grant, Alexander
      1 Grant, N.D.C.
      3 Grant, Oliver
      1 Grant, Susan-Mary C.
      2 Grassby, R.B.
      1 Grassby, R.E.
      1 Grattan-Guinness, M.I.
      1 Gratwick, A.S.
      1 Graves, A.A.
      1 Graves, C. Pamela
      5 Graves, Pam
      1 Gray, D.
      1 Gray, Drew
      1 Gray, F. W.
      1 Gray, J.
     26 Gray, J.R.
      1 Gray, J.W.
      4 Gray, M.
      8 Gray, Peter
      1 Gray, Peter H.
      1 Gray, Robert Q.
      2 Grayson, C.
      1 Grayston, K.
      1 Gray, W.A.H.
      1 Greaves, H.R.G.
      1 Grebenik, E.
      1 Green, Adrian
      4 Green, Adrian G.
      2 Green, A.E.
      1 Green, A.G.
      1 Green, Chris
      3 Green, Christopher
      1 Green, Christopher K.
      4 Green, C.K.
      1 Green, David
      1 Green, David R.
      1 Greene, D.
      4 Greene, K.
      1 Greene, Kevin
      1 Green, E.R.R.
      2 Green, Ewen H.H.
      4 Greengrass, M.
     10 Greengrass, Mark
      1 Greenhill, R.G.
      1 Green, Ian
      2 Green, I.M.
      1 Greenlees, Janet
      1 Green, Simon
     10 Green, Simon J.D.
      2 Green, S.J.D.
      1 Greenslade, S. L.
      1 Green, Tony
      1 Greenway, Diana E.
      2 Greenwood, Sean
      3 Gregor, Neil
      1 Gregory, Adrian
      3 Gregory, Adrian M.
      1 Gregory, A.M.
      2 Gregory, D.J.
      1 Gregory, Ian
      1 Gregory, James
      1 Gregory, Jane
      1 Gregory, Jeremy
      1 Gregory, R.G.
      2 Grell, Olé
      1 Grell, Ole-Peter
      2 Grenville, Jane
      1 Grenville, J. A. S.
     19 Grenville, J.A.S.
      4 Grenville, John A.S.
      2 Gretton, Thomas H.
      1 Grey, Daniel
      2 Grieves, Keith
      1 Grieves, Keith R.
      1 Grieveson, Lee
      1 Griffin, A.R.
      1 Griffin, Colin
      3 Griffin, C.P.
      1 Griffin, Miriam
      3 Griffin, Miriam T.
      1 Griffith, G. I.
      1 Griffith, G. T.
      3 Griffiths, Clare V.J.
      1 Griffiths, E.
      1 Griffiths, G.T.
     12 Griffiths, R.A.
      2 Griffiths, R.M.
      1 Griffiths, Thomas R.
      4 Griffith, William P.
      6 Griffith, W.P.
      1 Grimes, W.F.
      4 Grimley, Matthew
      5 Gritt, Andrew
      1 Groll, S.
      1 Groom, A.J.R.
     10 Grootenboer, Hanneke
      1 Grootenboer, Hannete
      1 Groot, Joanna  C.  de
      3 Grossman, J.
      2 Grove, Eric J.
      2 Grun, G.A.
      1 Grün, G.A.
      1 Guarino, Gabriel
      1 Guest, Harriet
      1 Gulf, K.
      1 Gulvin, C.G.
      1 Gummett, P.
      1 Gummett, P.J.
      1 Gunner, Elizabeth E.A.
      5 Gunn, Simon
      6 Gunn, Steven J.
      1 Gurnell, Angela
      1 Gurney, J.
      6 Gurney, J.D.
      1 Gurney, Peter
      2 Gurney, Peter J.
      1 Guy, J.A.
      6 Guy, John A.
      1 Gyford, J.
      3 Haakonssen, Knud
      3 Habakkuk, H.J.
      2 Hack, Karl A.
      1 Hackmann, W.
      1 Hackmann, W.D.
      2 Hadfield, C.
      1 Hadrill, J.M.   Wallace-
      4 Haffenden, P.S.
      2 Haggerty, Sheryllynne
      2 Haggerty, Sherylynne
      1 Hagopian, Patrick
      9 Haigh, C.A.
      1 Haigh, Christopher
      1 Haigh, Christopher A.
      6 Hair, P.E.H.
      4 Haldon, J.F.
      4 Haldon, John F.
      2 Hale, J.R.
      1 Hale, W.
      1 Hale, W.M.
      1 Haley, K.H.D.
      1 Halikowski-Smith, Stefan
      1 Halladay, E.
      2 Hall, Alaric
      6 Hall, A.R.
      1 Hall, B.
     17 Hall, Catherine M.
      3 Hallett, Mark
      8 Hallett, Mark L.
      2 Hallett, Raphael J.L.
      2 Hall, G.D.G.
      3 Halliday, Fred
      1 Hall, J.B.
      4 Hall, Marie B.
      1 Hall, M.B.
      8 Hall, S.G.
      1 Hall, Simon
      5 Hall, Simon D.
      2 Halls, W.D.
      1 Halpern, E.B (Rick)
      1 Halpern, E.B. (Rick)
      1 Halsall, E.
      3 Halsall, Guy
      4 Halsey, A.H.
      4 Hämäläinen, Pekka
      4 Hamerow, Helena
      4 Hamerow, Helena F.
      3 Hamilton, Bernard F.
      1 Hamilton, F.E.I.
      1 Hamilton, K.A.
      3 Hamilton, Sarah M.
      1 Hamilton, Sue
      2 Hamlett, Jane
      1 Hamlett, Jane E.
      1 Hammersley, Rachel
      1 Hammerstein
      1 Hammerstein, Helga Robinson
      1 Hamnett, B.R.
      2 Hampson, N.
      1 Hamshere, J.D.
      3 Hanak, H.
      1 Handlin, O.
     12 Hannah, L.
      2 Hannah, Leslie
      1 Hannam, June
      5 Hannam, June B.
      1 Hanna, Ralph
      2 Hanson, William S.
      1 Hanson, Williams S.
      1 Happle, B.A.
      1 Harcourt, Freda
      5 Hardiman, David
      2 Harding, A.
      1 Harding, A.F.
      1 Harding, D. W.
      1 Harding, D.W.
      1 Harding, Jan
      1 Harding, Vanessa
      4 Harding, Vanessa A.
      1 Hardwick, Joseph
      1 Hardy, A.M.
      2 Hardy, Anne
      2 Hardy, E. R.
      1 Hardy, Henry
      6 Hardy, P.
      1 Hare, John
      1 Hare, John N.
     11 Hargreaves, J.D.
      1 Harkness, David W.
     12 Harkness, D.W.
      1 Harle, J.C.
      2 Harley, Charles Knickerbocker
      3 Harley, J.B.
      1 Harley, Knick
      1 Harley, Sean
      1 Harloe, M.H.
      2 Harman, Peter M.
      2 Harper-Bill, Christopher
      1 Harper, John
      8 Harper, Marjory-Ann D.
      1 Harper, R.H.
      1 Harper, Sue
      2 Harper, Tim
      2 Harper, Timothy N.
      1 Harries, Jill
      4 Harries, Jill D.
      3 Harrington, Ralph
      4 Harris, A.
      1 Harris, Andrew
      6 Harris, Bob
      3 Harris, D.R.
      2 Harris, Howell J.
      1 Harris, J.
      1 Harris, James R.
      3 Harris, Jason
      2 Harris, Jonathan
      5 Harris, Jonathan P.
      2 Harris, Jose
      1 Harris, Jose  F.
      9 Harris, Jose F.
      1 Harris, José F.
      2 Harris, J.R.
      3 Harris, Mary N.
      1 Harris, N.
      8 Harrison, B.H.
      1 Harrison, B.J.D.
      2 Harrison, Brian H.
      1 Harrison, Christopher J.
      2 Harrison, C.J.
     16 Harrison, J.B.
      7 Harrison, J.F.C.
      1 Harrison, M.
     10 Harrison, Mark
     19 Harrison, R.J.
      1 Harrison, R. M.
      5 Harrison, R.M.
      1 Harris, Robert
      1 Harris, Rosemary L.
      5 Harris, Ruth
     16 Harriss, G.L.
      1 Harriss-White, Barbara
      6 Harrop, Sylvia A.
      2 Harte, Negley B.
      1 Harting, H.M.R.E. Mayr-
      1 Hart, Jennifer M.
      1 Hartley, Janet E.
      7 Hartley, O.A.
      1 Hartley, Owen
      6 Hartley, Owen A.
      1 Hartley, T.E.
      2 Hart, M.W.
      2 Hart, T.
     11 Hartwell, R.M.
      1 Harvey, Barbara     F.
     12 Harvey, Barbara F.
      1 Harvey, C.E.
      3 Harvey, Charles E.
      2 Harvey, David
      1 Harvey, David W.
      1 Harvey, D.W.
      1 Harvey, E.
      2 Harvey, Karen
      1 Harvey, Margaret H.
      1 Harvey, P.D.A.
      2 Harvie, C.T.
      5 Harwood, Jonathan H.
      1 Haseldine, Julian
      2 Haseldine, Julian P.
      2 Haselgrove, C.C.
      3 Haselgrove, Colin
     14 Haskell, F.J.H.
      2 Haskell, Francis J.H.
      2 Haslam, J.G.
      2 Haslam, Jonathan G.
      1 Haslam, Sara
      3 Hassall, M.W.C.
      1 Hassinger, E.
      7 Hastings, A.
      5 Hastings, Adrian
      1 Hatcher, John
      4 Hatcher, M.J.
      2 Hatcher, M. John
      1 hatton, Ragnhild M.
     10 Hatton, Ragnhild M.
      1 Hatton, T.
      1 Haughton, Tim
      1 Havely, Nicholas
      1 Havely, Nicholas R.
      1 Havely, Nicolas
      4 Havinden, M.A.
      1 Hawkes, C.F.C.
      9 Hawkes, Jane
      4 Hawkes, Sonia E.
      1 Hawkes, Sonia  E.C.
      1 Hawkes, Sonia E.C.
      1 Hawkins, Angus B.
      1 Hawkins, J.
      3 Hawkins, Michael
      1 Hawkins, Michael J.
      1 Hawkins, Mike
      4 Hawkins, M.J.
      2 Hawthorn, G.P.
      7 Hawting, Gerald R.
      3 Hawting, G.R.
     12 Hay, D.
      1 Hay, D.A.
      1 Haydon, Colin
      3 Haydon, Colin M.
      1 Hayes, J.F.
      1 Hayes, Nick
      2 Hayes, Paul M.
      7 Hayes, P.M.
      1 Haynes, John
      9 Hayton, David W.
      1 Hayward, Jack E.S.
      2 Hayward, Maria A.
      1 Hayward, Paul
      1 Hayward, Rhodri
      3 Headlam-Morley, Agnes
      1 Heady, C.J.
      1 Heale, Michael J.
      7 Heale, M.J.
      2 Healey, J.F.
      1 Heal, Felicity
     10 Heal, Felicity M.
      1 Heal, F.M.
      1 Healy, J. F.
      1 Healy, Róisín
      2 Hearder, H.
      7 Heard, N.
      1 Heath, A.F.
      1 Heather, Peter
      1 Heather, Peter J.
      2 Heath, P.
      1 Hebbert, M.J.
      1 Heelas, Paul
     13 Heesom, A.J.
      5 Heesom, Alan J.
      1 Heesom, P.A.J.
      1 Hefferman, Mike
      5 Heffernan, Michael J.
      3 Heffernan, Mike
      1 Hemingway, A.
      1 Hemingway, Andrew F.
      2 Hempstead, C.A.
      1 Hempton, David N.
      4 Hempton, D.N.
      1 Hemstedt, G.C.
      1 Henderson, G.D.S.
      1 Henderson, I.
      1 Henderson, J.G.W.
      1 Henderson, Paul
      1 Hendrick, Harry J.
      1 Hendry, D.F.
      1 Hendy, M. F.
      2 Hendy, M.F.
      1 Henig, Rugh B.
      3 Henig, Ruth B.
      1 Hennessey, Thomas
      3 Hennessy, C.A.M.
      1 Hennessy, Peter
     10 Hennessy, Peter J.
      5 Hennock, E.P.
      1 Henriques, Ursula   R.Q.
      1 Henriques, Ursula R.Q.
      7 Hepburn, A.C.
      1 Hepurn, Anthony C.
      2 Herrmann, L.J.
      1 Hertzig, Edmund
      1 Hessayon, Ariel
      1 Hesse, Joachim J.
      1 Hesse, M.B.
      1 Heuman, Gad
      3 Heuman, Gad J.
      5 Hey, David G.
      4 Hey, D.G.
      2 Heywood, C.J.
      1 Heywood, C.M.
      1 Heywood, Colin M.
      1 Hibawi, A.L.
      1 Hickman, Tim
      1 Hickox, M.
     12 Hicks, Michael A.
      1 Hiden, John
      1 Hiden, John W.
      1 Hiden, J.W.
      1 Higgins, D.A.
      1 Higginson, Ian
      1 Higgs, Edward
      6 Higgs, Edward J.
      3 Higgs, M.S.
      1 Higham, Nicholas
      2 Higham, Nicholas J.
      1 Higham, N.J.
      1 Higham, R.A.
      9 Highfield, J.R.L.
      1 Hill, Brian W.
      1 Hill, B.W.
      1 Hill, C.
      1 Hill, Christopher
      1 Hill, Christopher J.
      1 Hill, D.
     15 Hillenbrand, Carole
      1 Hilling, D.
      3 Hill, J.
      9 Hill, Jacqueline
      4 Hill, J.E.C.
      2 Hill, Jeff
      1 Hill, R.
      1 Hill, Rosalind M. T.
      1 Hill, Rosalind M.T.
      3 Hills, Catherine M.
      3 Hills, C.M.
      1 Hills, Paul
      1 Hilson, Mary
      7 Hilton, A.J.B.
      6 Hilton, A.J. Boyd
      1 Hilton, Matthew
      1 Hilton, R.A.
     18 Hilton, R.H.
      1 Hilton, Rodney H.
      4 Hinchcliff, P.B.
      1 Hinchliff, P. B.
      5 Hinchliff, P.B.
      1 Hinchliff, Peter B.
      3 Hind, J.G.F.
      2 Hind, John G.F.
      8 Hindle, Steve
      1 Hindle, Steven
      1 Hindley, B.V.
      3 Hinds, G.M.
      1 Hinds, Peter
      1 Hinings, C.R.
      1 Hinsley, F.H,
     30 Hinsley, F.H.
      1 Hinsley, H.
      2 Hinsley, Harry
      2 Hinton, D.A.
      1 Hinton, David
      5 Hinton, James S.
      4 Hinton, J.S.
      1 Hipkin, Stephan A.
      3 Hipkin, Stephen A.
      1 Hirsch, Pam
      1 Hirst, D. Michael G.
      1 Hirst, Paul Q.
      1 Hirst, P.Q.
      2 Hitchcock, Tim
      1 Hitchcock, Timothy V.
      1 Hoare, J.
      1 Hobcraft, J.
      1 Hobcraft, J.N.
      1 Hobsbawm, E.J.
     20 Hobsbawm, E.J.E.
      4 Hodder, B.W.
      1 Hodder, I.R.
      1 Hodges, M.R.
      4 Hodges, Sarah
      3 Hodgett, G.A.J.
      1 Hodgkin, T.L.
      1 Hodkinson, S.J.
      1 Hodson, F.R.
      1 Hogg, G.W.
      1 Hohler, E.C.
      2 Holden Reid, Brian
      7 Holderness, B.A.
      2 Holdsworth, C.J.
      1 Holladay, D.J.
      1 Holland, C.A.
      1 Holland, P.D.
      2 Holland, Robert
      2 Holland, Robert F.
      2 Hollenweger, W.
      1 Hollingsworth, T.
      1 Hollinshead, Janet E.
      1 Hollis, Patricia   L.
      1 Hollis, Patricia L.
      1 Holloway, G.I.
      1 Holmes, Andrew
      1 Holmes, Andrew R.
     12 Holmes, B.
     15 Holmes, C.
      3 Holmes, C.A.
      1 Holmes, Catherine
      3 Holmes, Catherine J.
      1 Holmes, Clive
      6 Holmes, Clive A.
      6 Holmes, Colin
      2 Holmes, G.A.
      3 Holmes, George A.
     10 Holmes, G.S.
      1 Holmes, Janice
      2 Holt, James
      8 Holt, J.C.
      1 Holton, David
      1 Holton, R.J.
     15 Holt, P.M.
      4 Holt, Richard
      1 Holt, R.J.
      1 Honeybone, R.C.
      1 Honey, J.
     16 Honeyman, Katrina
      1 Honey, P.J.
      1 Honore, A.M.
      1 Hont, I.
      3 Hont, Istvan
      1 Hood, A.
      1 Hood, A.B.E.
      2 Hood, Christopher
      4 Hood, R.G.
      6 Hope, C.A.
      2 Hope, Charles
      2 Hope, Charles A.
      1 Hope, Nicholas M.
      2 Hope, N.M.
      1 Hope - Taylor, B.K.
      4 Hopkin, David M.
      2 Hopkin, D.R.
     13 Hopkins, A.G.
      1 Hopkins, Antony G.
      1 Hopkins, David
      1 Hopkins, J. F. P.
      2 Hopkins, J.F.P.
      1 Hopkins, M.K.
      1 Hoppen, K.T.
      1 Hopper, Andrew J.
      1 Hopper, R. J.
      1 Hoppit, J.
      7 Hoppit, Julian
      2 Hopwood, A.G.
      5 Hopwood, D.
      2 Hopwood, Derek
      3 Hopwood, Nick D.
      1 Horbury, W.
      2 Horden, J.N. Peregrine B.
      1 Horlock, D.
      3 Hornblower, N.S.R.
      2 Hornblower, Simon
      1 Horner, Craig
      2 Horn, Gerd-Rainer
      2 Horning, Audrey
      2 Horn, J.P.P.
      1 Horobin, Simon
      2 Horrocks, Sally
      2 Horrox, Rosemary E.
      1 Horton, Ian
      3 Hosking, G.A.
      2 Hoskin, M.A.
      1 Hoskins, Philippa
      2 Hoskins, W.G.
      1 Hotson, H.N.
      4 Hotson, Howard
      5 Houlbrooke, R.A.
      3 Houlbrooke, Ralph A.
      5 Houlbrook, Matt
      2 Houlbrook, Matthew
      1 Hourani, A,.H.
      1 Hourani, A. H.
     18 Hourani, A.H.
      1 Housden, Martyn
      3 House, John
      4 House, John P.H.
      4 House, J.P.H.
      1 Housley, N.J.
      4 Housley, Norman J.
      3 Houston, R.A.
      1 Houston, Robert A.
      1 Howard, C.H.D.
      2 Howard, D.J.
      1 Howard, I. K. A.
      5 Howard, I.K.A.
      1 Howard, John
      1 Howard-Johnson, J.D.
      7 Howard-Johnston, James D.
      2 Howard - Johnston, J. D.
      4 Howard-Johnston, J.D.
      1 Howard, M.
      6 Howard, Maurice
     24 Howard, M.E.
      1 Howard, Michael
      1 Howarth, D.J.
      1 Howarth, J.
      1 Howarth, Janet
     12 Howarth, Janet H.
      1 Howarth, J.H.
      1 Howe, A.C.
      4 Howe, Anthony C.
      1 Howe, C.B.
      1 Howe, Danel W.
      7 Howe, Daniel W.
      1 Howe, John R.
      7 Howell, D.
      2 Howell, David
     11 Howell, David W.
      4 Howell, D.W.
      4 Howells, B.E.
      1 Howe, W.J.
      1 Howgego, Christopher
      1 Howgego, Christopher J.
     10 Howkins, A.J.
      7 Howkins, Alun J.
      3 Howkins, Alun John
      1 Howkins, M.J.
      1 Howlett, Darryl
      1 Howlett, Jana R.
      1 Howlett, Peter
      1 Hoyland, Robert
      2 Hoyle, Richard W.
      1 Hudson, A.M.
      5 Hudson, G.F.
      2 Hudson, John G.H.
      1 Hudson, John J.G.
      3 Hudson, Patricia
      2 Huff, Gregg
      1 Hufton, Olwen
      5 Hufton, Olwen H.
      1 Huggett, Jeremy W.
      1 Huggins, Michael
      5 Hughes, A.
      3 Hughes, Ann
      3 Hughes, Annemarie
      8 Hughes, Ann L.
      1 Hughes, Annmarie
      1 Hughes, C.J.
      1 Hughes, D.J.
      1 Hughes, Eamonn
      1 Hughes, G.A.
      8 Hughes, Jeff A.
      1 Hughes, Jefff A.
      4 Hughes, Lindsey A.J.
      1 Hughes, M.
      1 Hughes, P.
      1 Hugman, Joan
      2 Hume, J.R.
      1 Humes, W.M.
      1 Humphrey, Caroline
      1 Humphreys, D.W.
      1 Humphreys, R.A.
      1 Humphreys, Sarah   C.
      1 Humphreys, Sarah  C.
      1 Humphreys, Sarah C.
      4 Humphries, Jane
      1 Humphries, K.J.
     12 Humphries, K. Jane
      1 Hunnisett, R.F.
      3 Hunt, E.D.
      8 Hunt, E.H.
      1 Hunter, Emma
      2 Hunter, Janet E.
      3 Hunter, Michael C.W.
      1 Hunter, Richard
      1 Hunt, J.
      5 Hunt, Karen
      1 Hunt, N.C.
      4 Hunt, R.W.
      1 Huray, P.G. Le
      1 Hurrell, A.J.
      1 Hurrell, Andrew J.
      4 Hurstfield, J.
      2 Hurstfield, J.G.
      1 Hurst, P.
      1 Hurt, J.S.
      1 Husbands, C.T.
      1 Hussey, David
      1 Hussey, Joan M.
      1 Hussey, S.
      1 Hussey, Stephen
      1 Hutchinson, Paul
      1 Hutchison, H.
      3 Hutchison, Iain G.C.
      1 Hutchison, I.G.C.
      1 Hutchison, I.G.S.
      1 Huttenberger, P.
      5 Hutton, R.E.
      2 Hutton, Ronald E.
      1 Hyam, R.
      1 Hyam, Roland
      1 Hyams, P.R.
      1 Hyde, F.E.
      1 Hyde, J. K.
      2 Hynes, Sandra
      2 Ibbetson, D.J.
      1 Ickringill, Stephen J.S.
      1 Iles, C.
      1 Ilic, M.
      1 Ilic, Melanie
      1 Ilic, Melanie J.
     17 Iliffe, J.
      7 Iliffe, John
      2 Iliffe, Robert
      3 Iliffe, Robert C.
      3 Imber, C.
      2 Imber, Colin H.
      1 Ing, Catherine M.
      9 Ingham, K.
      1 Ingram, D.R.
      3 Ingram, Martin J.
      1 Innes, Joanna
      1 Innes, Joanna  M.
     13 Innes, Joanna M.
      2 Iredale, J.
      1 Ireland, R.I.
      1 Irvine, A.K.
      1 Isaac, B.
      2 Israel, Jonathan I.
      5 Isserlin, B.S.J.
      1 Ives, Eric W.
      7 Ives, E.W.
      1 Jack, I.R.J.
      4 Jack, M.A.
      1 Jackson, A. H.
      2 Jackson, A.H.
      7 Jackson, Ben
      1 Jackson, Benjamin
      1 Jackson, E.F.
      7 Jackson, G.
      3 Jackson, Gordon
      1 Jackson, J. Clare L.
      3 Jackson, Julian T.
      6 Jackson, Mark
      3 Jackson, Mark A.
      1 Jackson, Michelle
      2 Jackson, P.
      1 Jackson, T.A.
      2 Jackson, T. Alvin
      2 Jackson, Will
      1 Jacob, I.H.
      1 Jacobs, Jonathan
      4 Jacyna, Stephen
      1 Jaffe, A.M.
      3 Jahn, Hubertus F.
      6 James, Alan
      4 James, A.M.
      3 James, E.
      2 James, E.A.
      1 James, E.D.
      2 James, Edward F.
      2 James, E.F.
      5 James, Elizabeth A.
      1 James, H.
      3 James, M.E.
      2 James, Simon
      2 James, Simon T.
